Gm#,Date,Tm,@,Opp,Time,D/N,Orig. Scheduled,location
39,2022-05-21,LAD,@,PHI,3:57,N,,PHI
40,2022-05-22,LAD,@,PHI,3:29,D,,PHI
41,2022-05-23,LAD,@,WSN,2:52,N,,WSN
42,2022-05-24,LAD,@,WSN,3:19,N,,WSN
43,2022-05-25,LAD,@,WSN,2:53,D,,WSN
44,2022-05-26,LAD,@,ARI,3:21,N,,ARI
45,2022-05-27,LAD,@,ARI,3:11,N,,ARI
46,2022-05-28,LAD,@,ARI,3:12,D,,ARI
47,2022-05-29,LAD,@,ARI,2:47,D,,ARI
48,2022-05-30,LAD,,PIT,3:18,N,,LAD
49,2022-05-31,LAD,,PIT,3:09,N,,LAD
50,2022-06-01,LAD,,PIT,3:28,N,,LAD
51,2022-06-02,LAD,,NYM,2:54,N,,LAD
52,2022-06-03,LAD,,NYM,2:55,N,,LAD
53,2022-06-04,LAD,,NYM,3:33,N,,LAD
54,2022-06-05,LAD,,NYM,3:59,D,,LAD
55,2022-06-07,LAD,@,CHW,2:49,N,,CHW
56,2022-06-08,LAD,@,CHW,2:36,N,,CHW
57,2022-06-09,LAD,@,CHW,4:13,D,,CHW
58,2022-06-10,LAD,@,SFG,2:45,N,,SFG
59,2022-06-11,LAD,@,SFG,3:32,D,,SFG
60,2022-06-12,LAD,@,SFG,2:56,D,,SFG
61,2022-06-14,LAD,,LAA,2:58,N,,LAD
62,2022-06-15,LAD,,LAA,2:50,N,,LAD
63,2022-06-17,LAD,,CLE,3:20,N,,LAD
64,2022-06-18,LAD,,CLE,2:57,D,,LAD
65,2022-06-19,LAD,,CLE,3:08,D,,LAD
66,2022-06-21,LAD,@,CIN,2:56,N,,CIN
67,2022-06-22,LAD,@,CIN,3:22,N,,CIN
68,2022-06-23,LAD,@,CIN,3:14,D,,CIN
69,2022-06-24,LAD,@,ATL,3:09,N,,ATL
70,2022-06-25,LAD,@,ATL,3:12,N,,ATL
71,2022-06-26,LAD,@,ATL,4:23,N,,ATL
72,2022-06-27,LAD,@,COL,2:19,N,,COL
73,2022-06-28,LAD,@,COL,2:45,N,,COL
74,2022-06-29,LAD,@,COL,2:56,N,,COL
75,2022-06-30,LAD,,SDP,2:50,N,,LAD
76,2022-07-01,LAD,,SDP,2:56,N,,LAD
77,2022-07-02,LAD,,SDP,3:17,D,,LAD
78,2022-07-03,LAD,,SDP,3:12,D,,LAD
79,2022-07-04,LAD,,COL,3:06,N,,LAD
80,2022-07-05,LAD,,COL,3:00,N,,LAD
81,2022-07-06,LAD,,COL,3:01,N,,LAD
82,2022-07-07,LAD,,CHC,2:55,N,,LAD
83,2022-07-08,LAD,,CHC,3:01,N,,LAD
84,2022-07-09,LAD,,CHC,2:41,N,,LAD
85,2022-07-10,LAD,,CHC,3:59,D,,LAD
86,2022-07-12,LAD,@,STL,3:28,N,,STL
87,2022-07-13,LAD,@,STL,3:46,N,,STL
88,2022-07-14,LAD,@,STL,3:00,N,,STL
89,2022-07-15,LAD,@,LAA,3:01,N,,LAA
90,2022-07-16,LAD,@,LAA,3:07,N,,LAA
91,2022-07-21,LAD,,SFG,3:29,N,,LAD
92,2022-07-22,LAD,,SFG,3:04,N,,LAD
93,2022-07-23,LAD,,SFG,3:21,D,,LAD
94,2022-07-24,LAD,,SFG,3:25,D,,LAD
95,2022-07-25,LAD,,WSN,3:14,N,,LAD
96,2022-07-26,LAD,,WSN,3:27,N,,LAD
97,2022-07-27,LAD,,WSN,3:03,D,,LAD
98,2022-07-28,LAD,@,COL,3:06,N,,COL
99,2022-07-29,LAD,@,COL,3:12,N,,COL
100,2022-07-30,LAD,@,COL,2:43,N,,COL
101,2022-07-31,LAD,@,COL,3:11,D,,COL
102,2022-08-01,LAD,@,SFG,2:50,N,,SFG
103,2022-08-02,LAD,@,SFG,3:03,N,,SFG
104,2022-08-03,LAD,@,SFG,3:06,N,,SFG
105,2022-08-04,LAD,@,SFG,3:08,D,,SFG
106,2022-08-05,LAD,,SDP,3:03,N,,LAD
107,2022-08-06,LAD,,SDP,3:08,N,,LAD
108,2022-08-07,LAD,,SDP,2:48,D,,LAD
109,2022-08-09,LAD,,MIN,3:13,N,,LAD
110,2022-08-10,LAD,,MIN,3:15,N,,LAD
111,2022-08-12,LAD,@,KCR,3:12,N,,KCR
112,2022-08-13,LAD,@,KCR,3:05,N,,KCR
113,2022-08-14,LAD,@,KCR,2:49,D,,KCR
114,2022-08-15,LAD,@,MIL,3:12,N,,MIL
115,2022-08-16,LAD,@,MIL,3:52,N,,MIL
116,2022-08-17,LAD,@,MIL,2:49,N,,MIL
117,2022-08-18,LAD,@,MIL,2:58,D,,MIL
118,2022-08-19,LAD,,MIA,2:41,N,,LAD
119,2022-08-20,LAD,,MIA,2:39,N,,LAD
120,2022-08-21,LAD,,MIA,3:18,D,,LAD
121,2022-08-22,LAD,,MIL,3:02,N,,LAD
122,2022-08-23,LAD,,MIL,3:02,N,,LAD
123,2022-08-24,LAD,,MIL,3:07,N,,LAD
124,2022-08-26,LAD,@,MIA,4:18,N,,MIA
125,2022-08-27,LAD,@,MIA,2:17,N,,MIA
126,2022-08-28,LAD,@,MIA,3:14,D,,MIA
127,2022-08-29,LAD,@,MIA,3:27,N,,MIA
128,2022-08-30,LAD,@,NYM,3:12,N,,NYM
129,2022-08-31,LAD,@,NYM,2:19,N,,NYM
130,2022-09-01,LAD,@,NYM,3:14,D,,NYM
131,2022-09-02,LAD,,SDP,3:30,N,,LAD
132,2022-09-03,LAD,,SDP,2:42,N,,LAD
133,2022-09-04,LAD,,SDP,4:08,D,,LAD
134,2022-09-05,LAD,,SFG,3:01,N,,LAD
135,2022-09-06,LAD,,SFG,2:43,N,,LAD
136,2022-09-07,LAD,,SFG,3:13,D,,LAD
137,2022-09-09,LAD,@,SDP,3:47,N,,SDP
138,2022-09-10,LAD,@,SDP,3:07,N,,SDP
139,2022-09-11,LAD,@,SDP,3:01,D,,SDP
140,2022-09-12,LAD,@,ARI,2:37,N,,ARI
141,2022-09-13,LAD,@,ARI,2:54,N,,ARI
142,2022-09-14,LAD,@,ARI,3:18,N,,ARI
143,2022-09-16,LAD,@,SFG,2:59,N,,SFG
144,2022-09-17,LAD,@,SFG,3:12,N,,SFG
145,2022-09-18,LAD,@,SFG,4:11,D,,SFG
146,2022-09-19,LAD,,ARI,2:46,N,,LAD
147,2022-09-20,LAD,,ARI,3:30,D,,LAD
148,2022-09-20,LAD,,ARI,2:49,N,,LAD
149,2022-09-21,LAD,,ARI,2:53,N,,LAD
150,2022-09-22,LAD,,ARI,3:05,N,,LAD
151,2022-09-23,LAD,,STL,2:57,N,,LAD
152,2022-09-24,LAD,,STL,2:50,N,,LAD
153,2022-09-25,LAD,,STL,2:48,D,,LAD
154,2022-09-27,LAD,@,SDP,4:09,N,,SDP
155,2022-09-28,LAD,@,SDP,3:44,N,,SDP
156,2022-09-29,LAD,@,SDP,3:17,N,,SDP
157,2022-09-30,LAD,,COL,2:45,N,,LAD
158,2022-10-01,LAD,,COL,3:29,N,,LAD
159,2022-10-02,LAD,,COL,2:49,D,,LAD
160,2022-10-03,LAD,,COL,3:02,N,,LAD
161,2022-10-04,LAD,,COL,2:48,N,,LAD
162,2022-10-05,LAD,,COL,2:44,D,,LAD
