Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
1,2024-03-28,CLE,@,OAK,1,,True,1.0
2,2024-03-29,CLE,@,OAK,1,1.0,False,1.0
3,2024-03-30,CLE,@,OAK,1,1.0,False,1.0
4,2024-03-31,CLE,@,OAK,1,1.0,False,1.0
5,2024-04-01,CLE,@,SEA,1,1.0,False,1.0
6,2024-04-02,CLE,@,SEA,1,1.0,False,1.0
7,2024-04-03,CLE,@,SEA,1,1.0,False,1.0
8,2024-04-04,CLE,@,MIN,1,1.0,False,1.0
9,2024-04-06,CLE,@,MIN,1,1.0,False,1.0
10,2024-04-08,CLE,,CHW,0,1.0,True,2.0
11,2024-04-09,CLE,,CHW,0,0.0,False,2.0
12,2024-04-10,CLE,,CHW,0,0.0,False,2.0
13,2024-04-13,CLE,,NYY,0,0.0,False,2.0
14,2024-04-13,CLE,,NYY,0,0.0,False,2.0
15,2024-04-14,CLE,,NYY,0,0.0,False,2.0
16,2024-04-15,CLE,@,BOS,1,0.0,True,3.0
17,2024-04-16,CLE,@,BOS,1,1.0,False,3.0
18,2024-04-17,CLE,@,BOS,1,1.0,False,3.0
19,2024-04-18,CLE,@,BOS,1,1.0,False,3.0
20,2024-04-19,CLE,,OAK,0,1.0,True,4.0
21,2024-04-20,CLE,,OAK,0,0.0,False,4.0
22,2024-04-21,CLE,,OAK,0,0.0,False,4.0
23,2024-04-23,CLE,,BOS,0,0.0,False,4.0
24,2024-04-24,CLE,,BOS,0,0.0,False,4.0
25,2024-04-25,CLE,,BOS,0,0.0,False,4.0
26,2024-04-26,CLE,@,ATL,1,0.0,True,5.0
27,2024-04-27,CLE,@,ATL,1,1.0,False,5.0
28,2024-04-28,CLE,@,ATL,1,1.0,False,5.0
29,2024-04-30,CLE,@,HOU,1,1.0,False,5.0
30,2024-05-01,CLE,@,HOU,1,1.0,False,5.0
31,2024-05-02,CLE,@,HOU,1,1.0,False,5.0
32,2024-05-03,CLE,,LAA,0,1.0,True,6.0
33,2024-05-04,CLE,,LAA,0,0.0,False,6.0
34,2024-05-05,CLE,,LAA,0,0.0,False,6.0
35,2024-05-06,CLE,,DET,0,0.0,False,6.0
36,2024-05-07,CLE,,DET,0,0.0,False,6.0
37,2024-05-08,CLE,,DET,0,0.0,False,6.0
38,2024-05-09,CLE,@,CHW,1,0.0,True,7.0
39,2024-05-10,CLE,@,CHW,1,1.0,False,7.0
40,2024-05-11,CLE,@,CHW,1,1.0,False,7.0
41,2024-05-12,CLE,@,CHW,1,1.0,False,7.0
42,2024-05-13,CLE,@,TEX,1,1.0,False,7.0
43,2024-05-14,CLE,@,TEX,1,1.0,False,7.0
44,2024-05-15,CLE,@,TEX,1,1.0,False,7.0
45,2024-05-17,CLE,,MIN,0,1.0,True,8.0
46,2024-05-18,CLE,,MIN,0,0.0,False,8.0
47,2024-05-19,CLE,,MIN,0,0.0,False,8.0
48,2024-05-20,CLE,,NYM,0,0.0,False,8.0
49,2024-05-21,CLE,,NYM,0,0.0,False,8.0
50,2024-05-22,CLE,,NYM,0,0.0,False,8.0
51,2024-05-24,CLE,@,LAA,1,0.0,True,9.0
52,2024-05-25,CLE,@,LAA,1,1.0,False,9.0
53,2024-05-26,CLE,@,LAA,1,1.0,False,9.0
54,2024-05-27,CLE,@,COL,1,1.0,False,9.0
55,2024-05-28,CLE,@,COL,1,1.0,False,9.0
56,2024-05-29,CLE,@,COL,1,1.0,False,9.0
57,2024-05-31,CLE,,WSN,0,1.0,True,10.0
58,2024-06-01,CLE,,WSN,0,0.0,False,10.0
59,2024-06-02,CLE,,WSN,0,0.0,False,10.0
60,2024-06-04,CLE,,KCR,0,0.0,False,10.0
61,2024-06-06,CLE,,KCR,0,0.0,False,10.0
62,2024-06-07,CLE,@,MIA,1,0.0,True,11.0
63,2024-06-08,CLE,@,MIA,1,1.0,False,11.0
64,2024-06-09,CLE,@,MIA,1,1.0,False,11.0
65,2024-06-11,CLE,@,CIN,1,1.0,False,11.0
66,2024-06-12,CLE,@,CIN,1,1.0,False,11.0
67,2024-06-14,CLE,@,TOR,1,1.0,False,11.0
68,2024-06-15,CLE,@,TOR,1,1.0,False,11.0
69,2024-06-16,CLE,@,TOR,1,1.0,False,11.0
70,2024-06-18,CLE,,SEA,0,1.0,True,12.0
71,2024-06-19,CLE,,SEA,0,0.0,False,12.0
72,2024-06-20,CLE,,SEA,0,0.0,False,12.0
73,2024-06-21,CLE,,TOR,0,0.0,False,12.0
74,2024-06-22,CLE,,TOR,0,0.0,False,12.0
75,2024-06-23,CLE,,TOR,0,0.0,False,12.0
76,2024-06-24,CLE,@,BAL,1,0.0,True,13.0
77,2024-06-25,CLE,@,BAL,1,1.0,False,13.0
78,2024-06-26,CLE,@,BAL,1,1.0,False,13.0
79,2024-06-27,CLE,@,KCR,1,1.0,False,13.0
80,2024-06-28,CLE,@,KCR,1,1.0,False,13.0
81,2024-06-29,CLE,@,KCR,1,1.0,False,13.0
82,2024-06-30,CLE,@,KCR,1,1.0,False,13.0
83,2024-07-02,CLE,,CHW,0,1.0,True,14.0
84,2024-07-03,CLE,,CHW,0,0.0,False,14.0
85,2024-07-04,CLE,,CHW,0,0.0,False,14.0
86,2024-07-05,CLE,,SFG,0,0.0,False,14.0
87,2024-07-06,CLE,,SFG,0,0.0,False,14.0
88,2024-07-07,CLE,,SFG,0,0.0,False,14.0
89,2024-07-08,CLE,@,DET,1,0.0,True,15.0
90,2024-07-09,CLE,@,DET,1,1.0,False,15.0
91,2024-07-10,CLE,@,DET,1,1.0,False,15.0
92,2024-07-11,CLE,@,DET,1,1.0,False,15.0
93,2024-07-12,CLE,@,TBR,1,1.0,False,15.0
94,2024-07-13,CLE,@,TBR,1,1.0,False,15.0
95,2024-07-14,CLE,@,TBR,1,1.0,False,15.0
96,2024-07-19,CLE,,SDP,0,1.0,True,16.0
97,2024-07-20,CLE,,SDP,0,0.0,False,16.0
98,2024-07-21,CLE,,SDP,0,0.0,False,16.0
99,2024-07-22,CLE,,DET,0,0.0,False,16.0
100,2024-07-23,CLE,,DET,0,0.0,False,16.0
101,2024-07-24,CLE,,DET,0,0.0,False,16.0
102,2024-07-25,CLE,,DET,0,0.0,False,16.0
103,2024-07-26,CLE,@,PHI,1,0.0,True,17.0
104,2024-07-27,CLE,@,PHI,1,1.0,False,17.0
105,2024-07-28,CLE,@,PHI,1,1.0,False,17.0
106,2024-07-29,CLE,@,DET,1,1.0,False,17.0
107,2024-07-30,CLE,@,DET,1,1.0,False,17.0
108,2024-08-01,CLE,,BAL,0,1.0,True,18.0
109,2024-08-02,CLE,,BAL,0,0.0,False,18.0
110,2024-08-03,CLE,,BAL,0,0.0,False,18.0
111,2024-08-04,CLE,,BAL,0,0.0,False,18.0
112,2024-08-05,CLE,,ARI,0,0.0,False,18.0
113,2024-08-07,CLE,,ARI,0,0.0,False,18.0
114,2024-08-07,CLE,,ARI,0,0.0,False,18.0
115,2024-08-09,CLE,@,MIN,1,0.0,True,19.0
116,2024-08-09,CLE,@,MIN,1,1.0,False,19.0
117,2024-08-10,CLE,@,MIN,1,1.0,False,19.0
118,2024-08-11,CLE,@,MIN,1,1.0,False,19.0
119,2024-08-12,CLE,,CHC,0,1.0,True,20.0
120,2024-08-13,CLE,,CHC,0,0.0,False,20.0
121,2024-08-14,CLE,,CHC,0,0.0,False,20.0
122,2024-08-16,CLE,@,MIL,1,0.0,True,21.0
123,2024-08-17,CLE,@,MIL,1,1.0,False,21.0
124,2024-08-18,CLE,@,MIL,1,1.0,False,21.0
125,2024-08-20,CLE,@,NYY,1,1.0,False,21.0
126,2024-08-21,CLE,@,NYY,1,1.0,False,21.0
127,2024-08-22,CLE,@,NYY,1,1.0,False,21.0
128,2024-08-23,CLE,,TEX,0,1.0,True,22.0
129,2024-08-24,CLE,,TEX,0,0.0,False,22.0
130,2024-08-25,CLE,,TEX,0,0.0,False,22.0
131,2024-08-26,CLE,,KCR,0,0.0,False,22.0
132,2024-08-26,CLE,,KCR,0,0.0,False,22.0
133,2024-08-27,CLE,,KCR,0,0.0,False,22.0
134,2024-08-28,CLE,,KCR,0,0.0,False,22.0
135,2024-08-30,CLE,,PIT,0,0.0,False,22.0
136,2024-08-31,CLE,,PIT,0,0.0,False,22.0
137,2024-09-01,CLE,,PIT,0,0.0,False,22.0
138,2024-09-02,CLE,@,KCR,1,0.0,True,23.0
139,2024-09-03,CLE,@,KCR,1,1.0,False,23.0
140,2024-09-04,CLE,@,KCR,1,1.0,False,23.0
141,2024-09-06,CLE,@,LAD,1,1.0,False,23.0
142,2024-09-07,CLE,@,LAD,1,1.0,False,23.0
143,2024-09-08,CLE,@,LAD,1,1.0,False,23.0
144,2024-09-09,CLE,@,CHW,1,1.0,False,23.0
145,2024-09-10,CLE,@,CHW,1,1.0,False,23.0
146,2024-09-11,CLE,@,CHW,1,1.0,False,23.0
147,2024-09-12,CLE,,TBR,0,1.0,True,24.0
148,2024-09-13,CLE,,TBR,0,0.0,False,24.0
149,2024-09-14,CLE,,TBR,0,0.0,False,24.0
150,2024-09-15,CLE,,TBR,0,0.0,False,24.0
151,2024-09-16,CLE,,MIN,0,0.0,False,24.0
152,2024-09-17,CLE,,MIN,0,0.0,False,24.0
153,2024-09-18,CLE,,MIN,0,0.0,False,24.0
154,2024-09-19,CLE,,MIN,0,0.0,False,24.0
155,2024-09-20,CLE,@,STL,1,0.0,True,25.0
156,2024-09-21,CLE,@,STL,1,1.0,False,25.0
157,2024-09-22,CLE,@,STL,1,1.0,False,25.0
158,2024-09-24,CLE,,CIN,0,1.0,True,26.0
159,2024-09-25,CLE,,CIN,0,0.0,False,26.0
160,2024-09-27,CLE,,HOU,0,0.0,False,26.0
161,2024-09-28,CLE,,HOU,0,0.0,False,26.0
