Gm#,Date,Tm,@,Opp,Time,D/N,Orig. Scheduled,location
44,2022-05-30,CLE,,KCR,2:49,N,,CLE
45,2022-05-31,CLE,,KCR,2:50,N,,CLE
46,2022-06-01,CLE,,KCR,2:48,D,,CLE
47,2022-06-03,CLE,@,BAL,2:52,N,,BAL
48,2022-06-04,CLE,@,BAL,2:33,D,,BAL
49,2022-06-05,CLE,@,BAL,2:58,D,,BAL
50,2022-06-07,CLE,,TEX,2:40,D,2022-06-06 (Rain),CLE
51,2022-06-07,CLE,,TEX,3:10,D,,CLE
52,2022-06-08,CLE,,TEX,2:07,N,,CLE
53,2022-06-09,CLE,,OAK,3:23,N,,CLE
54,2022-06-10,CLE,,OAK,2:50,N,,CLE
55,2022-06-11,CLE,,OAK,3:08,D,,CLE
56,2022-06-12,CLE,,OAK,2:31,D,,CLE
57,2022-06-14,CLE,@,COL,3:02,N,,COL
58,2022-06-15,CLE,@,COL,3:02,N,,COL
59,2022-06-16,CLE,@,COL,2:50,D,,COL
60,2022-06-17,CLE,@,LAD,3:20,N,,LAD
61,2022-06-18,CLE,@,LAD,2:57,D,,LAD
62,2022-06-19,CLE,@,LAD,3:08,D,,LAD
63,2022-06-21,CLE,@,MIN,3:46,N,,MIN
64,2022-06-22,CLE,@,MIN,3:35,N,,MIN
65,2022-06-23,CLE,@,MIN,2:54,D,,MIN
66,2022-06-24,CLE,,BOS,3:19,N,,CLE
67,2022-06-25,CLE,,BOS,2:55,N,,CLE
68,2022-06-26,CLE,,BOS,3:22,D,,CLE
69,2022-06-27,CLE,,MIN,2:55,N,,CLE
70,2022-06-28,CLE,,MIN,2:59,D,,CLE
71,2022-06-28,CLE,,MIN,3:00,N,,CLE
72,2022-06-29,CLE,,MIN,3:19,N,,CLE
73,2022-06-30,CLE,,MIN,3:19,D,,CLE
74,2022-07-02,CLE,,NYY,3:28,D,2022-07-01 (Rain),CLE
75,2022-07-02,CLE,,NYY,3:09,N,,CLE
76,2022-07-03,CLE,,NYY,2:55,D,,CLE
77,2022-07-04,CLE,@,DET,2:55,D,2022-05-27 (Rain),DET
78,2022-07-04,CLE,@,DET,2:55,N,,DET
79,2022-07-05,CLE,@,DET,3:03,N,,DET
80,2022-07-06,CLE,@,DET,3:04,D,,DET
81,2022-07-08,CLE,@,KCR,2:44,N,,KCR
82,2022-07-09,CLE,@,KCR,3:10,D,,KCR
83,2022-07-10,CLE,@,KCR,2:48,D,,KCR
84,2022-07-11,CLE,,CHW,2:51,N,,CLE
85,2022-07-12,CLE,,CHW,2:09,D,2022-04-18 (Rain),CLE
86,2022-07-12,CLE,,CHW,3:15,N,,CLE
87,2022-07-13,CLE,,CHW,2:57,N,,CLE
88,2022-07-14,CLE,,DET,2:37,N,2022-05-21 (Rain),CLE
89,2022-07-15,CLE,,DET,2:59,N,,CLE
90,2022-07-16,CLE,,DET,2:46,D,,CLE
91,2022-07-22,CLE,@,CHW,3:20,N,,CHW
92,2022-07-23,CLE,@,CHW,2:58,D,2022-05-11 (Covid),CHW
93,2022-07-23,CLE,@,CHW,3:06,N,,CHW
94,2022-07-24,CLE,@,CHW,2:31,D,,CHW
95,2022-07-25,CLE,@,BOS,3:03,N,,BOS
96,2022-07-26,CLE,@,BOS,3:20,N,,BOS
97,2022-07-27,CLE,@,BOS,3:02,N,,BOS
98,2022-07-28,CLE,@,BOS,2:33,N,,BOS
99,2022-07-29,CLE,@,TBR,2:43,N,,TBR
100,2022-07-30,CLE,@,TBR,2:58,D,,TBR
101,2022-07-31,CLE,@,TBR,3:03,D,,TBR
102,2022-08-01,CLE,,ARI,3:42,N,,CLE
103,2022-08-02,CLE,,ARI,2:50,N,,CLE
104,2022-08-03,CLE,,ARI,3:03,D,,CLE
105,2022-08-04,CLE,,HOU,3:03,N,,CLE
106,2022-08-05,CLE,,HOU,3:01,N,,CLE
107,2022-08-06,CLE,,HOU,2:30,N,,CLE
108,2022-08-07,CLE,,HOU,2:29,D,,CLE
109,2022-08-09,CLE,@,DET,2:41,N,,DET
110,2022-08-10,CLE,@,DET,3:02,N,,DET
111,2022-08-11,CLE,@,DET,3:37,D,,DET
112,2022-08-12,CLE,@,TOR,2:33,N,,TOR
113,2022-08-13,CLE,@,TOR,2:55,D,,TOR
114,2022-08-14,CLE,@,TOR,2:54,D,,TOR
115,2022-08-15,CLE,,DET,2:54,D,2022-07-17 (Rain),CLE
116,2022-08-15,CLE,,DET,3:01,D,,CLE
117,2022-08-16,CLE,,DET,3:20,N,,CLE
118,2022-08-17,CLE,,DET,3:14,N,,CLE
119,2022-08-19,CLE,,CHW,3:14,N,,CLE
120,2022-08-20,CLE,,CHW,2:39,N,,CLE
121,2022-08-23,CLE,@,SDP,3:20,N,,SDP
122,2022-08-24,CLE,@,SDP,3:02,D,,SDP
123,2022-08-25,CLE,@,SEA,2:46,D,,SEA
124,2022-08-26,CLE,@,SEA,3:29,N,,SEA
125,2022-08-27,CLE,@,SEA,2:48,N,,SEA
126,2022-08-28,CLE,@,SEA,2:31,D,,SEA
127,2022-08-30,CLE,,BAL,2:37,N,,CLE
128,2022-08-31,CLE,,BAL,2:54,N,,CLE
129,2022-09-01,CLE,,BAL,2:41,N,,CLE
130,2022-09-02,CLE,,SEA,2:57,N,,CLE
131,2022-09-03,CLE,,SEA,3:19,N,,CLE
132,2022-09-04,CLE,,SEA,3:47,D,,CLE
133,2022-09-05,CLE,@,KCR,3:17,N,,KCR
134,2022-09-06,CLE,@,KCR,2:32,N,,KCR
135,2022-09-07,CLE,@,KCR,3:12,N,,KCR
136,2022-09-09,CLE,@,MIN,3:36,N,,MIN
137,2022-09-10,CLE,@,MIN,3:27,N,,MIN
138,2022-09-11,CLE,@,MIN,3:19,D,,MIN
139,2022-09-12,CLE,,LAA,3:08,N,,CLE
140,2022-09-13,CLE,,LAA,2:58,N,,CLE
141,2022-09-14,CLE,,LAA,2:56,D,,CLE
142,2022-09-15,CLE,,CHW,3:04,D,2022-08-21 (Rain),CLE
143,2022-09-16,CLE,,MIN,2:46,N,,CLE
144,2022-09-17,CLE,,MIN,2:32,D,,CLE
145,2022-09-17,CLE,,MIN,5:24,N,,CLE
146,2022-09-18,CLE,,MIN,2:43,D,,CLE
147,2022-09-19,CLE,,MIN,3:10,D,,CLE
148,2022-09-20,CLE,@,CHW,3:57,N,,CHW
149,2022-09-21,CLE,@,CHW,2:31,N,,CHW
150,2022-09-22,CLE,@,CHW,2:33,N,,CHW
151,2022-09-23,CLE,@,TEX,3:31,N,,TEX
152,2022-09-24,CLE,@,TEX,2:30,N,,TEX
153,2022-09-25,CLE,@,TEX,2:54,D,,TEX
154,2022-09-27,CLE,,TBR,4:06,N,,CLE
155,2022-09-28,CLE,,TBR,3:19,N,,CLE
156,2022-09-29,CLE,,TBR,2:43,N,,CLE
157,2022-09-30,CLE,,KCR,2:27,N,,CLE
158,2022-10-01,CLE,,KCR,3:21,N,,CLE
159,2022-10-02,CLE,,KCR,3:00,D,,CLE
160,2022-10-03,CLE,,KCR,3:02,N,,CLE
161,2022-10-04,CLE,,KCR,2:33,N,,CLE
162,2022-10-05,CLE,,KCR,2:39,D,,CLE
