Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
37,2022-05-17,NYM,,STL,0,0.0,False,6.0
38,2022-05-17,NYM,,STL,0,0.0,False,6.0
39,2022-05-18,NYM,,STL,0,0.0,False,6.0
40,2022-05-19,NYM,,STL,0,0.0,False,6.0
41,2022-05-21,NYM,@,COL,1,0.0,True,7.0
42,2022-05-21,NYM,@,COL,1,1.0,False,7.0
43,2022-05-22,NYM,@,COL,1,1.0,False,7.0
44,2022-05-23,NYM,@,SFG,1,1.0,False,7.0
45,2022-05-24,NYM,@,SFG,1,1.0,False,7.0
46,2022-05-25,NYM,@,SFG,1,1.0,False,7.0
47,2022-05-27,NYM,,PHI,0,1.0,True,8.0
48,2022-05-28,NYM,,PHI,0,0.0,False,8.0
49,2022-05-29,NYM,,PHI,0,0.0,False,8.0
50,2022-05-30,NYM,,WSN,0,0.0,False,8.0
51,2022-05-31,NYM,,WSN,0,0.0,False,8.0
52,2022-06-01,NYM,,WSN,0,0.0,False,8.0
53,2022-06-02,NYM,@,LAD,1,0.0,True,9.0
54,2022-06-03,NYM,@,LAD,1,1.0,False,9.0
55,2022-06-04,NYM,@,LAD,1,1.0,False,9.0
56,2022-06-05,NYM,@,LAD,1,1.0,False,9.0
57,2022-06-06,NYM,@,SDP,1,1.0,False,9.0
58,2022-06-07,NYM,@,SDP,1,1.0,False,9.0
59,2022-06-08,NYM,@,SDP,1,1.0,False,9.0
60,2022-06-10,NYM,@,LAA,1,1.0,False,9.0
61,2022-06-11,NYM,@,LAA,1,1.0,False,9.0
62,2022-06-12,NYM,@,LAA,1,1.0,False,9.0
63,2022-06-14,NYM,,MIL,0,1.0,True,10.0
64,2022-06-15,NYM,,MIL,0,0.0,False,10.0
65,2022-06-16,NYM,,MIL,0,0.0,False,10.0
66,2022-06-17,NYM,,MIA,0,0.0,False,10.0
67,2022-06-18,NYM,,MIA,0,0.0,False,10.0
68,2022-06-19,NYM,,MIA,0,0.0,False,10.0
69,2022-06-20,NYM,,MIA,0,0.0,False,10.0
70,2022-06-21,NYM,@,HOU,1,0.0,True,11.0
71,2022-06-22,NYM,@,HOU,1,1.0,False,11.0
72,2022-06-24,NYM,@,MIA,1,1.0,False,11.0
73,2022-06-25,NYM,@,MIA,1,1.0,False,11.0
74,2022-06-26,NYM,@,MIA,1,1.0,False,11.0
75,2022-06-28,NYM,,HOU,0,1.0,True,12.0
76,2022-06-29,NYM,,HOU,0,0.0,False,12.0
77,2022-07-01,NYM,,TEX,0,0.0,False,12.0
78,2022-07-02,NYM,,TEX,0,0.0,False,12.0
79,2022-07-03,NYM,,TEX,0,0.0,False,12.0
80,2022-07-04,NYM,@,CIN,1,0.0,True,13.0
81,2022-07-05,NYM,@,CIN,1,1.0,False,13.0
82,2022-07-06,NYM,@,CIN,1,1.0,False,13.0
83,2022-07-07,NYM,,MIA,0,1.0,True,14.0
84,2022-07-08,NYM,,MIA,0,0.0,False,14.0
85,2022-07-09,NYM,,MIA,0,0.0,False,14.0
86,2022-07-10,NYM,,MIA,0,0.0,False,14.0
87,2022-07-11,NYM,@,ATL,1,0.0,True,15.0
88,2022-07-12,NYM,@,ATL,1,1.0,False,15.0
89,2022-07-13,NYM,@,ATL,1,1.0,False,15.0
90,2022-07-14,NYM,@,CHC,1,1.0,False,15.0
91,2022-07-16,NYM,@,CHC,1,1.0,False,15.0
92,2022-07-16,NYM,@,CHC,1,1.0,False,15.0
93,2022-07-17,NYM,@,CHC,1,1.0,False,15.0
94,2022-07-22,NYM,,SDP,0,1.0,True,16.0
95,2022-07-23,NYM,,SDP,0,0.0,False,16.0
96,2022-07-24,NYM,,SDP,0,0.0,False,16.0
97,2022-07-26,NYM,,NYY,0,0.0,False,16.0
98,2022-07-27,NYM,,NYY,0,0.0,False,16.0
99,2022-07-29,NYM,@,MIA,1,0.0,True,17.0
100,2022-07-30,NYM,@,MIA,1,1.0,False,17.0
101,2022-07-31,NYM,@,MIA,1,1.0,False,17.0
102,2022-08-01,NYM,@,WSN,1,1.0,False,17.0
103,2022-08-02,NYM,@,WSN,1,1.0,False,17.0
104,2022-08-03,NYM,@,WSN,1,1.0,False,17.0
105,2022-08-04,NYM,,ATL,0,1.0,True,18.0
106,2022-08-05,NYM,,ATL,0,0.0,False,18.0
107,2022-08-06,NYM,,ATL,0,0.0,False,18.0
108,2022-08-06,NYM,,ATL,0,0.0,False,18.0
109,2022-08-07,NYM,,ATL,0,0.0,False,18.0
110,2022-08-08,NYM,,CIN,0,0.0,False,18.0
111,2022-08-09,NYM,,CIN,0,0.0,False,18.0
112,2022-08-10,NYM,,CIN,0,0.0,False,18.0
113,2022-08-12,NYM,,PHI,0,0.0,False,18.0
114,2022-08-13,NYM,,PHI,0,0.0,False,18.0
115,2022-08-14,NYM,,PHI,0,0.0,False,18.0
116,2022-08-15,NYM,@,ATL,1,0.0,True,19.0
117,2022-08-16,NYM,@,ATL,1,1.0,False,19.0
118,2022-08-17,NYM,@,ATL,1,1.0,False,19.0
119,2022-08-18,NYM,@,ATL,1,1.0,False,19.0
120,2022-08-19,NYM,@,PHI,1,1.0,False,19.0
121,2022-08-20,NYM,@,PHI,1,1.0,False,19.0
122,2022-08-20,NYM,@,PHI,1,1.0,False,19.0
123,2022-08-21,NYM,@,PHI,1,1.0,False,19.0
124,2022-08-22,NYM,@,NYY,1,1.0,False,19.0
125,2022-08-23,NYM,@,NYY,1,1.0,False,19.0
126,2022-08-25,NYM,,COL,0,1.0,True,20.0
127,2022-08-26,NYM,,COL,0,0.0,False,20.0
128,2022-08-27,NYM,,COL,0,0.0,False,20.0
129,2022-08-28,NYM,,COL,0,0.0,False,20.0
130,2022-08-30,NYM,,LAD,0,0.0,False,20.0
131,2022-08-31,NYM,,LAD,0,0.0,False,20.0
132,2022-09-01,NYM,,LAD,0,0.0,False,20.0
133,2022-09-02,NYM,,WSN,0,0.0,False,20.0
134,2022-09-03,NYM,,WSN,0,0.0,False,20.0
135,2022-09-04,NYM,,WSN,0,0.0,False,20.0
136,2022-09-06,NYM,@,PIT,1,0.0,True,21.0
137,2022-09-07,NYM,@,PIT,1,1.0,False,21.0
138,2022-09-07,NYM,@,PIT,1,1.0,False,21.0
139,2022-09-09,NYM,@,MIA,1,1.0,False,21.0
140,2022-09-10,NYM,@,MIA,1,1.0,False,21.0
141,2022-09-11,NYM,@,MIA,1,1.0,False,21.0
142,2022-09-12,NYM,,CHC,0,1.0,True,22.0
143,2022-09-13,NYM,,CHC,0,0.0,False,22.0
144,2022-09-14,NYM,,CHC,0,0.0,False,22.0
145,2022-09-15,NYM,,PIT,0,0.0,False,22.0
146,2022-09-16,NYM,,PIT,0,0.0,False,22.0
147,2022-09-17,NYM,,PIT,0,0.0,False,22.0
148,2022-09-18,NYM,,PIT,0,0.0,False,22.0
149,2022-09-19,NYM,@,MIL,1,0.0,True,23.0
150,2022-09-20,NYM,@,MIL,1,1.0,False,23.0
151,2022-09-21,NYM,@,MIL,1,1.0,False,23.0
152,2022-09-23,NYM,@,OAK,1,1.0,False,23.0
153,2022-09-24,NYM,@,OAK,1,1.0,False,23.0
154,2022-09-25,NYM,@,OAK,1,1.0,False,23.0
155,2022-09-27,NYM,,MIA,0,1.0,True,24.0
156,2022-09-28,NYM,,MIA,0,0.0,False,24.0
157,2022-09-30,NYM,@,ATL,1,0.0,True,25.0
158,2022-10-01,NYM,@,ATL,1,1.0,False,25.0
159,2022-10-02,NYM,@,ATL,1,1.0,False,25.0
160,2022-10-04,NYM,,WSN,0,1.0,True,26.0
161,2022-10-04,NYM,,WSN,0,0.0,False,26.0
162,2022-10-05,NYM,,WSN,0,0.0,False,26.0
