Gm#,Date,Tm,@,Opp,last_opp,new_series,series
1,2022-04-08,SFG,,MIA,,True,1.0
2,2022-04-09,SFG,,MIA,MIA,False,1.0
3,2022-04-10,SFG,,MIA,MIA,False,1.0
4,2022-04-11,SFG,,SDP,MIA,True,2.0
5,2022-04-12,SFG,,SDP,SDP,False,2.0
6,2022-04-13,SFG,,SDP,SDP,False,2.0
7,2022-04-15,SFG,@,CLE,SDP,True,3.0
8,2022-04-16,SFG,@,CLE,CLE,False,3.0
9,2022-04-17,SFG,@,CLE,CLE,False,3.0
10,2022-04-19,SFG,@,NYM,CLE,True,4.0
11,2022-04-19,SFG,@,NYM,NYM,False,4.0
12,2022-04-20,SFG,@,NYM,NYM,False,4.0
13,2022-04-21,SFG,@,NYM,NYM,False,4.0
14,2022-04-22,SFG,@,WSN,NYM,True,5.0
15,2022-04-23,SFG,@,WSN,WSN,False,5.0
16,2022-04-24,SFG,@,WSN,WSN,False,5.0
17,2022-04-25,SFG,@,MIL,WSN,True,6.0
18,2022-04-26,SFG,,OAK,MIL,True,7.0
19,2022-04-27,SFG,,OAK,OAK,False,7.0
20,2022-04-29,SFG,,WSN,OAK,True,8.0
21,2022-04-30,SFG,,WSN,WSN,False,8.0
22,2022-05-01,SFG,,WSN,WSN,False,8.0
23,2022-05-03,SFG,@,LAD,WSN,True,9.0
24,2022-05-04,SFG,@,LAD,LAD,False,9.0
25,2022-05-05,SFG,,STL,LAD,True,10.0
26,2022-05-06,SFG,,STL,STL,False,10.0
27,2022-05-07,SFG,,STL,STL,False,10.0
28,2022-05-08,SFG,,STL,STL,False,10.0
29,2022-05-09,SFG,,COL,STL,True,11.0
30,2022-05-10,SFG,,COL,COL,False,11.0
31,2022-05-11,SFG,,COL,COL,False,11.0
32,2022-05-13,SFG,@,STL,COL,True,12.0
33,2022-05-14,SFG,@,STL,STL,False,12.0
34,2022-05-15,SFG,@,STL,STL,False,12.0
35,2022-05-16,SFG,@,COL,STL,True,13.0
36,2022-05-17,SFG,@,COL,COL,False,13.0
37,2022-05-18,SFG,@,COL,COL,False,13.0
38,2022-05-20,SFG,,SDP,COL,True,14.0
39,2022-05-21,SFG,,SDP,SDP,False,14.0
40,2022-05-22,SFG,,SDP,SDP,False,14.0
41,2022-05-23,SFG,,NYM,SDP,True,15.0
42,2022-05-24,SFG,,NYM,NYM,False,15.0
43,2022-05-25,SFG,,NYM,NYM,False,15.0
44,2022-05-27,SFG,@,CIN,NYM,True,16.0
45,2022-05-28,SFG,@,CIN,CIN,False,16.0
46,2022-05-29,SFG,@,CIN,CIN,False,16.0
47,2022-05-30,SFG,@,PHI,CIN,True,17.0
48,2022-05-31,SFG,@,PHI,PHI,False,17.0
49,2022-06-01,SFG,@,PHI,PHI,False,17.0
50,2022-06-02,SFG,@,MIA,PHI,True,18.0
51,2022-06-03,SFG,@,MIA,MIA,False,18.0
52,2022-06-04,SFG,@,MIA,MIA,False,18.0
53,2022-06-05,SFG,@,MIA,MIA,False,18.0
54,2022-06-07,SFG,,COL,MIA,True,19.0
55,2022-06-08,SFG,,COL,COL,False,19.0
