Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
1,2022-04-07,CHC,,MIL,0,,True,1.0
2,2022-04-09,CHC,,MIL,0,0.0,False,1.0
3,2022-04-10,CHC,,MIL,0,0.0,False,1.0
4,2022-04-12,CHC,@,PIT,1,0.0,True,2.0
5,2022-04-13,CHC,@,PIT,1,1.0,False,2.0
6,2022-04-14,CHC,@,COL,1,1.0,False,2.0
7,2022-04-15,CHC,@,COL,1,1.0,False,2.0
8,2022-04-16,CHC,@,COL,1,1.0,False,2.0
9,2022-04-17,CHC,@,COL,1,1.0,False,2.0
10,2022-04-18,CHC,,TBR,0,1.0,True,3.0
11,2022-04-19,CHC,,TBR,0,0.0,False,3.0
12,2022-04-20,CHC,,TBR,0,0.0,False,3.0
13,2022-04-21,CHC,,PIT,0,0.0,False,3.0
14,2022-04-22,CHC,,PIT,0,0.0,False,3.0
15,2022-04-23,CHC,,PIT,0,0.0,False,3.0
16,2022-04-24,CHC,,PIT,0,0.0,False,3.0
17,2022-04-26,CHC,@,ATL,1,0.0,True,4.0
18,2022-04-27,CHC,@,ATL,1,1.0,False,4.0
19,2022-04-28,CHC,@,ATL,1,1.0,False,4.0
20,2022-04-29,CHC,@,MIL,1,1.0,False,4.0
21,2022-04-30,CHC,@,MIL,1,1.0,False,4.0
22,2022-05-01,CHC,@,MIL,1,1.0,False,4.0
23,2022-05-03,CHC,,CHW,0,1.0,True,5.0
24,2022-05-04,CHC,,CHW,0,0.0,False,5.0
25,2022-05-07,CHC,,LAD,0,0.0,False,5.0
26,2022-05-07,CHC,,LAD,0,0.0,False,5.0
27,2022-05-08,CHC,,LAD,0,0.0,False,5.0
28,2022-05-09,CHC,@,SDP,1,0.0,True,6.0
29,2022-05-10,CHC,@,SDP,1,1.0,False,6.0
30,2022-05-11,CHC,@,SDP,1,1.0,False,6.0
31,2022-05-13,CHC,@,ARI,1,1.0,False,6.0
32,2022-05-14,CHC,@,ARI,1,1.0,False,6.0
33,2022-05-15,CHC,@,ARI,1,1.0,False,6.0
34,2022-05-16,CHC,,PIT,0,1.0,True,7.0
35,2022-05-17,CHC,,PIT,0,0.0,False,7.0
36,2022-05-18,CHC,,PIT,0,0.0,False,7.0
37,2022-05-19,CHC,,ARI,0,0.0,False,7.0
38,2022-05-20,CHC,,ARI,0,0.0,False,7.0
39,2022-05-21,CHC,,ARI,0,0.0,False,7.0
40,2022-05-22,CHC,,ARI,0,0.0,False,7.0
41,2022-05-23,CHC,@,CIN,1,0.0,True,8.0
42,2022-05-24,CHC,@,CIN,1,1.0,False,8.0
43,2022-05-25,CHC,@,CIN,1,1.0,False,8.0
44,2022-05-26,CHC,@,CIN,1,1.0,False,8.0
45,2022-05-28,CHC,@,CHW,1,1.0,False,8.0
46,2022-05-29,CHC,@,CHW,1,1.0,False,8.0
47,2022-05-30,CHC,,MIL,0,1.0,True,9.0
48,2022-05-30,CHC,,MIL,0,0.0,False,9.0
49,2022-05-31,CHC,,MIL,0,0.0,False,9.0
50,2022-06-01,CHC,,MIL,0,0.0,False,9.0
51,2022-06-02,CHC,,STL,0,0.0,False,9.0
52,2022-06-03,CHC,,STL,0,0.0,False,9.0
53,2022-06-04,CHC,,STL,0,0.0,False,9.0
54,2022-06-04,CHC,,STL,0,0.0,False,9.0
55,2022-06-05,CHC,,STL,0,0.0,False,9.0
56,2022-06-07,CHC,@,BAL,1,0.0,True,10.0
57,2022-06-10,CHC,@,NYY,1,1.0,False,10.0
58,2022-06-11,CHC,@,NYY,1,1.0,False,10.0
59,2022-06-12,CHC,@,NYY,1,1.0,False,10.0
60,2022-06-13,CHC,,SDP,0,1.0,True,11.0
61,2022-06-14,CHC,,SDP,0,0.0,False,11.0
62,2022-06-15,CHC,,SDP,0,0.0,False,11.0
63,2022-06-16,CHC,,SDP,0,0.0,False,11.0
64,2022-06-17,CHC,,ATL,0,0.0,False,11.0
65,2022-06-18,CHC,,ATL,0,0.0,False,11.0
66,2022-06-19,CHC,,ATL,0,0.0,False,11.0
67,2022-06-20,CHC,@,PIT,1,0.0,True,12.0
68,2022-06-21,CHC,@,PIT,1,1.0,False,12.0
69,2022-06-22,CHC,@,PIT,1,1.0,False,12.0
70,2022-06-23,CHC,@,PIT,1,1.0,False,12.0
71,2022-06-24,CHC,@,STL,1,1.0,False,12.0
72,2022-06-25,CHC,@,STL,1,1.0,False,12.0
73,2022-06-26,CHC,@,STL,1,1.0,False,12.0
74,2022-06-28,CHC,,CIN,0,1.0,True,13.0
75,2022-06-29,CHC,,CIN,0,0.0,False,13.0
76,2022-06-30,CHC,,CIN,0,0.0,False,13.0
