Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
41,Saturday May 11,boxscore,SFG,,CIN,W,5,1,,18-23,4,9.0,Rogers,Lodolo,,2:35,D,37321,.61,+,
42,Sunday May 12,boxscore,SFG,,CIN,W-wo,6,5,10,19-23,4,8.0,Jackson,Pagán,,3:13,D,36210,.64,++,
43,Monday May 13,boxscore,SFG,,LAD,L,4,6,10,19-24,4,9.0,Treinen,Rogers,Feyereisen,2:55,N,35033,.80,-,
44,Tuesday May 14,boxscore,SFG,,LAD,L,2,10,,19-25,4,10.0,Stone,Winn,,2:36,N,33575,.75,--,
45,Wednesday May 15,boxscore,SFG,,LAD,W,4,1,,20-25,4,9.0,Webb,Hernández,Doval,2:23,N,36027,.67,+,
46,Friday May 17,boxscore,SFG,,COL,W,10,5,,21-25,4,8.5,Hjelle,Feltner,,3:01,N,32025,.64,++,
47,Saturday May 18,boxscore,SFG,,COL,W,14,4,,22-25,3,8.5,Harrison,Blach,,2:47,D,31098,.72,+++,
48,Sunday May 19,boxscore,SFG,,COL,W,4,1,,23-25,3,8.5,Hicks,Hudson,Doval,2:26,D,34766,.75,++++,
49,Tuesday May 21,boxscore,SFG,@,PIT,L-wo,6,7,10,23-26,3,9.0,Bednar,Miller,,3:03,N,12652,.84,-,
50,Wednesday May 22,boxscore,SFG,@,PIT,W,9,5,10,24-26,3,8.0,Walker,Mlodzinski,,3:23,N,13830,.81,+,
51,Thursday May 23,boxscore,SFG,@,PIT,W,7,6,,25-26,3,7.5,Jackson,Stratton,Rogers,2:45,D,23162,.87,++,
52,Friday May 24,boxscore,SFG,@,NYM,W,8,7,,26-26,2,6.5,Avila,Garrett,Doval,2:45,N,26658,.90,+++,
53,Saturday May 25,boxscore,SFG,@,NYM,W,7,2,10,27-26,2,5.5,Jackson,Reid-Foley,,3:03,D,32971,.93,++++,
54,Sunday May 26,boxscore,SFG,@,NYM,L-wo,3,4,,27-27,2,5.5,Houser,Rogers,,2:17,D,41016,1.02,-,
55,Monday May 27,boxscore,SFG,,PHI,W,8,4,,28-27,2,5.0,Rodríguez,Walker,,2:44,D,40598,.96,+,
56,Tuesday May 28,boxscore,SFG,,PHI,W-wo,1,0,10,29-27,2,5.5,Hjelle,Strahm,,2:32,N,34655,1.01,++,
57,Wednesday May 29,boxscore,SFG,,PHI,L,1,6,,29-28,2,6.5,Sánchez,Harrison,,2:38,D,31763,1.05,-,
58,Friday May 31,boxscore,SFG,,NYY,L,2,6,,29-29,3,6.5,Stroman,Hicks,,2:24,N,35018,.94,--,
59,Saturday Jun 1,boxscore,SFG,,NYY,L,3,7,,29-30,3,7.5,Poteet,Webb,,2:22,N,34487,.90,---,
60,Sunday Jun 2,boxscore,SFG,,NYY,L,5,7,,29-31,3,8.5,Tonkin,Doval,Holmes,2:55,D,39485,.85,----,
61,Monday Jun 3,boxscore,SFG,@,ARI,L-wo,2,4,,29-32,3,9.0,Thompson,Rodríguez,,2:12,N,21551,.84,-----,
62,Tuesday Jun 4,boxscore,SFG,@,ARI,L,5,8,,29-33,4,9.0,Ginkel,Harrison,Sewald,2:59,N,23548,.82,------,
63,Wednesday Jun 5,boxscore,SFG,@,ARI,W,9,3,,30-33,3,8.0,Hjelle,Montgomery,,3:30,D,24178,.80,+,
64,Friday Jun 7,boxscore,SFG,@,TEX,W,5,2,,31-33,3,8.5,Webb,Robertson,Doval,2:37,N,35868,.81,++,
65,Saturday Jun 8,boxscore,SFG,@,TEX,W,3,1,,32-33,3,8.5,Miller,Heaney,Doval,2:33,D,34843,.81,+++,
66,Sunday Jun 9,boxscore,SFG,@,TEX,L,2,7,,32-34,3,8.5,Eovaldi,Winn,,2:16,D,34912,.86,-,
67,Monday Jun 10,boxscore,SFG,,HOU,W-wo,4,3,10,33-34,3,8.0,Rodríguez,Montero,,2:46,N,32820,.84,+,
68,Tuesday Jun 11,boxscore,SFG,,HOU,L,1,3,,33-35,3,9.0,Blanco,Hicks,Pressly,2:16,N,32853,.83,-,
69,Wednesday Jun 12,boxscore,SFG,,HOU,W,5,3,,34-35,3,8.0,Webb,Valdez,Doval,2:07,D,34506,.83,+,
70,Friday Jun 14,boxscore,SFG,,LAA,L,6,8,,34-36,3,8.5,Anderson,Howard,Estévez,2:56,N,32842,.84,-,
71,Saturday Jun 15,boxscore,SFG,,LAA,L,3,4,,34-37,3,8.5,Moore,Walker,Estévez,2:37,D,36235,.76,--,
72,Sunday Jun 16,boxscore,SFG,,LAA,W,13,6,,35-37,3,8.5,Bivens,Suarez,,2:48,D,41008,.72,+,
73,Monday Jun 17,boxscore,SFG,@,CHC,W,7,6,,36-37,2,8.5,Miller,Neris,Doval,3:06,N,36048,.82,++,
74,Tuesday Jun 18,boxscore,SFG,@,CHC,L,2,5,,36-38,3,9.5,Miller,Rogers,Thompson,2:10,N,36297,.87,-,
75,Wednesday Jun 19,boxscore,SFG,@,CHC,L,5,6,,36-39,4,9.5,Hendricks,Bivens,Brewer,2:45,D,37673,.81,--,
76,Thursday Jun 20,boxscore,SFG,@,STL,L,5,6,,36-40,4,10.5,Pallante,Winn,Helsley,2:53,N,8332,.77,---,
77,Saturday Jun 22,boxscore,SFG,@,STL,L,4,9,,36-41,4,11.0,Mikolas,Hicks,,2:28,D,41815,.69,----,
78,Sunday Jun 23,boxscore,SFG,@,STL,L,3,5,,36-42,4,11.5,Gray,Webb,Helsley,2:15,D,37492,.61,-----,
79,Monday Jun 24,boxscore,SFG,,CHC,W-wo,5,4,,37-42,4,11.5,Howard,Smyly,,2:42,N,30701,.53,+,
80,Tuesday Jun 25,boxscore,SFG,,CHC,W,5,1,,38-42,4,11.5,Rogers,Hendricks,,2:26,N,30368,.57,++,
81,Wednesday Jun 26,boxscore,SFG,,CHC,W,4,3,,39-42,4,11.5,Jackson,Smyly,Doval,2:25,N,30893,.63,+++,
82,Thursday Jun 27,boxscore,SFG,,CHC,L,3,5,10,39-43,4,12.0,Neris,Jackson,Hodge,2:51,D,31535,.63,-,
83,Friday Jun 28,boxscore,SFG,,LAD,W-wo,5,3,,40-43,3,11.0,Doval,Treinen,,2:15,N,40052,.65,+,
84,Saturday Jun 29,boxscore,SFG,,LAD,L,7,14,11,40-44,4,12.0,Hudson,Hjelle,,3:45,D,39663,.67,-,
85,Sunday Jun 30,boxscore,SFG,,LAD,W,10,4,,41-44,4,11.0,Bivens,Paxton,,2:27,D,40428,.69,+,
86,Tuesday Jul 2,boxscore,SFG,@,ATL,W,5,3,,42-44,3,11.0,Birdsong,Lee,Doval,2:45,N,34047,.67,++,
87,Wednesday Jul 3,boxscore,SFG,@,ATL,L,1,3,,42-45,4,11.0,Sale,Hicks,Iglesias,2:27,N,38834,.78,-,
88,Thursday Jul 4,boxscore,SFG,@,ATL,W,4,2,,43-45,4,10.0,Webb,Morton,Doval,2:24,N,40672,.71,+,
89,Friday Jul 5,boxscore,SFG,@,CLE,W,4,2,,44-45,3,10.0,Walker,Bibee,Doval,2:57,N,36769,.68,++,
90,Saturday Jul 6,boxscore,SFG,@,CLE,L,4,5,,44-46,4,11.0,Avila,Harrison,Clase,2:35,D,36081,.77,-,
91,Sunday Jul 7,boxscore,SFG,@,CLE,L,4,5,,44-47,4,11.0,Smith,Hjelle,Clase,2:36,D,32012,.69,--,
92,Tuesday Jul 9,boxscore,SFG,,TOR,W-wo,4,3,,45-47,3,10.0,Miller,Richards,,2:27,N,32924,.64,+,
93,Wednesday Jul 10,boxscore,SFG,,TOR,L,6,10,,45-48,4,10.0,Bassitt,Webb,,2:41,N,32014,.72,-,
94,Thursday Jul 11,boxscore,SFG,,TOR,L,3,5,,45-49,4,10.0,Gausman,Hicks,Green,2:32,D,30064,.64,--,
95,Friday Jul 12,boxscore,SFG,,MIN,W,7,1,,46-49,4,10.0,Harrison,Ryan,,2:24,N,34106,.60,+,
96,Saturday Jul 13,boxscore,SFG,,MIN,L,2,4,,46-50,4,10.0,Sands,Rogers,Durán,2:52,D,32582,.62,-,
97,Sunday Jul 14,boxscore,SFG,,MIN,W-wo,3,2,,47-50,4,9.0,Walker,Durán,,2:17,D,34115,.53,+,
98,Friday Jul 19,boxscore,SFG,@,COL,L,3,7,,47-51,4,10.0,Beeks,Rogers,,2:45,N,40115,.60,-,
99,Saturday Jul 20,boxscore,SFG,@,COL,L,3,4,,47-52,4,11.0,Freeland,Webb,Vodnik,2:14,N,44178,.53,--,
100,Sunday Jul 21,boxscore,SFG,@,COL,W,3,2,,48-52,4,11.0,Birdsong,Feltner,Doval,2:20,D,30507,.46,+,
101,Monday Jul 22,boxscore,SFG,@,LAD,L,2,3,,48-53,4,12.0,Treinen,Miller,Hudson,2:26,N,49576,.56,-,
102,Tuesday Jul 23,boxscore,SFG,@,LAD,L,2,5,,48-54,4,13.0,Knack,Hicks,Phillips,2:55,N,52627,.50,--,
103,Wednesday Jul 24,boxscore,SFG,@,LAD,W,8,3,,49-54,4,12.0,Ray,Glasnow,,2:51,N,54070,.38,+,
104,Thursday Jul 25,boxscore,SFG,@,LAD,L,4,6,,49-55,4,13.0,Treinen,Rogers,Honeywell,2:38,D,52291,.44,-,
105,Friday Jul 26,boxscore,SFG,,COL,W,11,4,,50-55,4,12.0,Harrison,Freeland,,2:33,N,32861,.34,+,
106,Saturday Jul 27 (1),boxscore,SFG,,COL,W,4,1,,51-55,4,10.5,Walker,Lawrence,Doval,2:25,N,,.39,++,
107,Saturday Jul 27 (2),boxscore,SFG,,COL,W,5,0,,52-55,4,10.5,Birdsong,Gordon,,2:11,N,34543,.45,+++,
108,Sunday Jul 28,boxscore,SFG,,COL,W,5,4,,53-55,4,10.5,Rodríguez,Gomber,Doval,2:45,D,37178,.55,++++,
109,Tuesday Jul 30,boxscore,SFG,,OAK,L,2,5,,53-56,4,10.5,Sears,Ray,,2:40,N,37885,.58,-,
110,Wednesday Jul 31,boxscore,SFG,,OAK,W,1,0,,54-56,4,9.5,Webb,Stripling,,1:55,N,38668,.47,+,
111,Friday Aug 2,boxscore,SFG,@,CIN,W,3,0,,55-56,4,8.5,Snell,Abbott,,2:16,N,28075,.56,++,
112,Saturday Aug 3,boxscore,SFG,@,CIN,L,4,6,,55-57,4,9.5,Greene,Harrison,Díaz,2:14,N,32602,.64,-,
113,Sunday Aug 4,boxscore,SFG,@,CIN,W,8,2,,56-57,4,9.5,Ray,Spiers,,2:55,D,27692,.56,+,
114,Monday Aug 5,boxscore,SFG,@,WSN,W,4,1,,57-57,4,9.5,Webb,Corbin,Doval,2:22,N,14674,.63,++,
115,Tuesday Aug 6,boxscore,SFG,@,WSN,L,5,11,,57-58,4,9.5,Gore,Birdsong,,3:02,N,17044,.71,-,
116,Wednesday Aug 7,boxscore,SFG,@,WSN,W,7,4,,58-58,4,8.5,Snell,Irvin,Doval,2:36,N,13310,.65,+,
117,Thursday Aug 8,boxscore,SFG,@,WSN,W,9,5,10,59-58,4,8.0,Doval,Garcia,,3:26,D,12423,.68,++,
118,Friday Aug 9,boxscore,SFG,,DET,W-wo,3,2,,60-58,4,8.0,Rogers,Foley,,2:28,N,33037,.81,+++,
119,Saturday Aug 10,boxscore,SFG,,DET,W,3,1,,61-58,4,8.0,Webb,Hurter,Walker,2:15,D,40030,.87,++++,
120,Sunday Aug 11,boxscore,SFG,,DET,L,4,5,,61-59,4,9.0,Montero,Birdsong,Vest,2:52,D,40447,.90,-,
121,Monday Aug 12,boxscore,SFG,,ATL,L,0,1,10,61-60,4,10.0,Iglesias,Rogers,,2:35,N,30184,.96,--,
122,Tuesday Aug 13,boxscore,SFG,,ATL,L,3,4,10,61-61,4,11.0,Lee,Rodríguez,Iglesias,2:38,N,30468,.82,---,
123,Wednesday Aug 14,boxscore,SFG,,ATL,L,2,13,,61-62,4,11.0,Holmes,Ray,,2:26,N,27460,.70,----,
124,Thursday Aug 15,boxscore,SFG,,ATL,W,6,0,,62-62,4,10.0,Webb,Fried,,2:23,D,29319,.49,+,
125,Saturday Aug 17,boxscore,SFG,@,OAK,L,0,2,,62-63,4,10.5,Bido,Birdsong,Otañez,2:37,D,37551,.56,-,
126,Sunday Aug 18,boxscore,SFG,@,OAK,W,4,2,10,63-63,4,10.5,Walker,Jiménez,,2:42,D,32727,.43,+,
127,Monday Aug 19,boxscore,SFG,,CHW,W,5,3,,64-63,4,10.5,Harrison,Cannon,Hicks,2:22,N,29209,.54,++,
128,Tuesday Aug 20,boxscore,SFG,,CHW,W,4,1,,65-63,4,10.5,Ray,Martin,Walker,2:20,N,28766,.59,+++,
129,Wednesday Aug 21,boxscore,SFG,,CHW,L,2,6,,65-64,4,11.5,Ellard,Miller,,2:10,D,28375,.60,-,
130,Friday Aug 23,boxscore,SFG,@,SEA,L-wo,5,6,10,65-65,4,12.5,Snider,Miller,,3:05,N,38762,.52,--,
131,Saturday Aug 24,boxscore,SFG,@,SEA,W,4,3,,66-65,4,11.5,Bivens,Kirby,Walker,3:04,D,38027,.39,+,
132,Sunday Aug 25,boxscore,SFG,@,SEA,L,3,4,,66-66,4,12.5,Woo,Hjelle,Muñoz,2:39,D,35062,.44,-,
133,Tuesday Aug 27,boxscore,SFG,@,MIL,W,5,4,,67-66,4,11.5,Doval,Payamps,Walker,2:52,N,24354,.30,+,
134,Wednesday Aug 28,boxscore,SFG,@,MIL,L,3,5,,67-67,4,12.5,Peralta,Harrison,Williams,2:43,N,23247,.34,-,
135,Thursday Aug 29,boxscore,SFG,@,MIL,L,0,6,,67-68,4,13.5,Civale,Birdsong,,2:14,D,30920,.24,--,
136,Friday Aug 30,boxscore,SFG,,MIA,W,3,1,,68-68,4,13.5,Rogers,Baumann,Walker,2:21,N,33606,.18,+,
137,Saturday Aug 31,boxscore,SFG,,MIA,L,3,4,,68-69,4,14.5,Cabrera,Black,Faucher,2:22,N,36087,.21,-,
138,Sunday Sep 1,boxscore,SFG,,MIA,L,5,7,,68-70,4,14.5,Curry,Webb,Faucher,2:38,D,41187,.16,--,
139,Tuesday Sep 3,boxscore,SFG,,ARI,L,7,8,,68-71,4,16.0,Nelson,Harrison,Martinez,2:47,N,23545,.10,---,
140,Wednesday Sep 4,boxscore,SFG,,ARI,L,4,6,,68-72,4,16.0,Gallen,Birdsong,,2:42,N,22855,.04,----,
141,Thursday Sep 5,boxscore,SFG,,ARI,W-wo,3,2,,69-72,4,15.5,Walker,Ginkel,,2:35,D,27871,.01,+,
142,Friday Sep 6,boxscore,SFG,@,SDP,L,1,5,,69-73,4,15.5,King,Black,,2:33,N,42595,.02,-,
143,Saturday Sep 7,boxscore,SFG,@,SDP,W,6,3,,70-73,4,15.5,Webb,Cease,Walker,2:25,N,43318,.01,+,
144,Sunday Sep 8,boxscore,SFG,@,SDP,W,7,6,,71-73,4,15.5,Miller,Musgrove,Walker,2:49,D,42996,.02,++,
145,Tuesday Sep 10,boxscore,SFG,,MIL,L,2,3,,71-74,4,15.0,Civale,Roupp,Williams,2:07,N,25096,.02,-,
146,Wednesday Sep 11,boxscore,SFG,,MIL,W,13,2,,72-74,4,15.0,Snell,Rea,,2:36,N,22042,.01,+,
147,Thursday Sep 12,boxscore,SFG,,MIL,L,0,3,,72-75,4,15.5,Montas,Doval,Williams,2:28,N,22184,.01,-,
148,Friday Sep 13,boxscore,SFG,,SDP,L,0,5,,72-76,4,15.5,Cease,Webb,,2:33,N,39798,.00,--,
149,Saturday Sep 14,boxscore,SFG,,SDP,L,0,8,,72-77,4,15.5,Musgrove,Black,,2:33,N,31243,.00,---,
150,Sunday Sep 15,boxscore,SFG,,SDP,L,3,4,10,72-78,4,16.5,Suarez,Doval,Morejón,2:42,D,33043,.00,----,
151,Tuesday Sep 17,boxscore,SFG,@,BAL,W,10,0,,73-78,4,16.0,Snell,Suárez,,2:49,N,23967,.00,+,
152,Wednesday Sep 18,boxscore,SFG,@,BAL,W,5,3,,74-78,4,16.0,Birdsong,Kremer,Walker,2:36,N,23856,.00,++,
153,Thursday Sep 19,boxscore,SFG,@,BAL,L-wo,3,5,,74-79,4,17.0,Soto,Walker,,2:48,D,23181,.00,-,
154,Friday Sep 20,boxscore,SFG,@,KCR,W,2,1,,75-79,4,17.0,Black,Wacha,Doval,2:42,N,22117,.00,+,
155,Saturday Sep 21,boxscore,SFG,@,KCR,W,9,0,,76-79,4,16.0,Roupp,Singer,,2:14,D,24189,.00,++,
156,Sunday Sep 22,boxscore,SFG,@,KCR,W,2,0,,77-79,4,16.0,Snell,Lugo,Walker,2:08,D,24189,.00,+++,
157,Monday Sep 23,boxscore,SFG,@,ARI,W,6,3,,78-79,4,15.5,Birdsong,Rodríguez,Walker,2:41,N,23359,.00,++++,
158,Tuesday Sep 24,boxscore,SFG,@,ARI,W,11,0,,79-79,4,14.5,Webb,Pfaadt,,2:33,N,22355,.00,+++++,
159,Wednesday Sep 25,boxscore,SFG,@,ARI,L,2,8,,79-80,4,15.5,Gallen,Black,,2:44,N,23767,.00,-,
160,Friday Sep 27,boxscore,SFG,,STL,L,3,6,,79-81,4,17.0,Mikolas,Roupp,Helsley,2:46,N,35101,.00,--,
161,Saturday Sep 28,boxscore,SFG,,STL,W,6,5,,80-81,4,17.0,Walker,Liberatore,Bivens,2:51,D,36328,.00,+,
162,Sunday Sep 29,boxscore,SFG,,STL,L,1,6,,80-82,4,18.0,McGreevy,Birdsong,,2:29,D,32348,.00,-,
