Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
36,Wednesday May 18,boxscore,CHC,,PIT,L,2,3,,15-21,4,8.0,Keller,Smyly,Bednar,3:02,N,31631,.67,-,
37,Thursday May 19,boxscore,CHC,,ARI,L,1,3,,15-22,4,8.5,Gallen,Stroman,Melancon,3:10,N,32631,.61,--,
38,Friday May 20,boxscore,CHC,,ARI,L,6,10,,15-23,4,9.5,Castellanos,Hendricks,,3:06,D,31235,.54,---,
39,Saturday May 21,boxscore,CHC,,ARI,L,6,7,10,15-24,4,10.5,Kennedy,Wick,Melancon,3:42,D,32269,.50,----,
40,Sunday May 22,boxscore,CHC,,ARI,W,5,4,,16-24,3,9.5,Thompson,Kennedy,,2:43,D,32606,.44,+,
41,Monday May 23,boxscore,CHC,@,CIN,W,7,4,,17-24,3,8.5,Smyly,Gutierrez,Robertson,3:16,N,12029,.48,++,
42,Tuesday May 24,boxscore,CHC,@,CIN,W,11,4,,18-24,3,8.5,Stroman,Mahle,Gsellman,3:12,N,14386,.49,+++,
43,Wednesday May 25,boxscore,CHC,@,CIN,L,3,4,,18-25,3,9.5,Castillo,Hendricks,Strickland,3:04,N,11417,.54,-,
44,Thursday May 26,boxscore,CHC,@,CIN,L,5,20,,18-26,4,10.5,Greene,Steele,,3:10,D,13578,.49,--,
45,Saturday May 28,boxscore,CHC,@,CHW,W,5,1,,19-26,3,9.0,Thompson,Cueto,,3:03,N,37820,.48,+,
46,Sunday May 29,boxscore,CHC,@,CHW,L-wo,4,5,12,19-27,3,10.0,Foster,Gsellman,,3:54,D,38080,.52,-,
47,Monday May 30 (1),boxscore,CHC,,MIL,L,6,7,,19-28,4,12.0,Sánchez,Norris,Hader,3:17,D,39305,.50,--,2022-04-08 (Rain)
48,Monday May 30 (2),boxscore,CHC,,MIL,L,1,3,,19-29,4,12.0,Ashby,Espinoza,Hader,2:52,N,28620,.43,---,
49,Tuesday May 31,boxscore,CHC,,MIL,W,8,7,,20-29,4,11.0,Givens,Boxberger,Robertson,3:33,N,30596,.36,+,
50,Wednesday Jun 1,boxscore,CHC,,MIL,W-wo,4,3,10,21-29,4,10.0,Leiter,Milner,,3:03,N,33398,.42,++,
51,Thursday Jun 2,boxscore,CHC,,STL,W,7,5,,22-29,4,10.0,Thompson,Liberatore,,3:04,N,30466,.46,+++,
52,Friday Jun 3,boxscore,CHC,,STL,L,5,14,,22-30,4,10.0,Mikolas,Stroman,Thompson,3:14,D,32482,.54,-,
53,Saturday Jun 4 (1),boxscore,CHC,,STL,W,6,1,,23-30,4,9.5,Swarmer,Oviedo,,3:05,D,32792,.45,+,
54,Saturday Jun 4 (2),boxscore,CHC,,STL,L,4,7,10,23-31,4,9.5,Gallegos,Rucker,,4:11,N,31673,.49,-,
55,Sunday Jun 5,boxscore,CHC,,STL,L,3,5,11,23-32,4,9.5,Cabrera,Norris,,3:44,N,31424,.45,--,
56,Tuesday Jun 7,boxscore,CHC,@,BAL,L,3,9,,23-33,4,9.5,Baker,Thompson,,2:53,N,11509,.33,---,
57,Friday Jun 10,boxscore,CHC,@,NYY,L-wo,1,2,13,23-34,4,9.0,Marinaccio,Mills,,4:16,N,43446,.33,----,
58,Saturday Jun 11,boxscore,CHC,@,NYY,L,0,8,,23-35,4,10.0,Montgomery,Swarmer,,2:48,N,38043,.28,-----,
59,Sunday Jun 12,boxscore,CHC,@,NYY,L,4,18,,23-36,4,10.0,Taillon,Thompson,Banuelos,3:23,D,39114,.25,------,
60,Monday Jun 13,boxscore,CHC,,SDP,L,1,4,,23-37,4,11.0,Darvish,Wick,Rogers,2:45,N,31629,.20,-------,
61,Tuesday Jun 14,boxscore,CHC,,SDP,L,5,12,,23-38,4,12.5,Tyler,Effross,,3:13,N,29233,.18,--------,
62,Wednesday Jun 15,boxscore,CHC,,SDP,L,5,19,,23-39,4,12.5,Stammen,Kilian,,3:46,N,31570,.12,---------,
63,Thursday Jun 16,boxscore,CHC,,SDP,L,4,6,,23-40,4,13.0,Musgrove,Swarmer,Rogers,3:03,D,30096,.11,----------,
64,Friday Jun 17,boxscore,CHC,,ATL,W,1,0,,24-40,4,12.0,Martin,Minter,Robertson,2:40,D,35676,.10,+,
65,Saturday Jun 18,boxscore,CHC,,ATL,W,6,3,,25-40,4,12.0,Steele,Wright,,2:55,D,40755,.11,++,
66,Sunday Jun 19,boxscore,CHC,,ATL,L,0,6,,25-41,4,12.0,Anderson,Hendricks,,2:41,D,40369,.12,-,
67,Monday Jun 20,boxscore,CHC,@,PIT,L,1,12,,25-42,4,13.0,Brubaker,Kilian,,3:17,N,11312,.09,--,
68,Tuesday Jun 21,boxscore,CHC,@,PIT,L,1,7,,25-43,4,13.0,Contreras,Swarmer,,2:44,N,11254,.07,---,
69,Wednesday Jun 22,boxscore,CHC,@,PIT,W,14,5,,26-43,4,13.0,Thompson,Eickhoff,,3:07,N,14083,.07,+,
70,Thursday Jun 23,boxscore,CHC,@,PIT,L-wo,7,8,10,26-44,4,13.0,Stratton,Effross,,3:27,D,14529,.08,-,
71,Friday Jun 24,boxscore,CHC,@,STL,W,3,0,,27-44,4,12.0,Hendricks,Pallante,Robertson,2:43,N,46524,.07,+,
72,Saturday Jun 25,boxscore,CHC,@,STL,L,3,5,,27-45,4,13.0,Helsley,Leiter,,3:22,D,45159,.10,-,
73,Sunday Jun 26,boxscore,CHC,@,STL,W,6,5,10,28-45,4,13.0,Robertson,Thompson,,3:50,D,44824,.07,+,
74,Tuesday Jun 28,boxscore,CHC,,CIN,L,3,5,,28-46,4,14.0,Castillo,Thompson,Strickland,3:24,N,32732,.08,-,
75,Wednesday Jun 29,boxscore,CHC,,CIN,W,8,3,,29-46,4,14.0,Steele,Greene,,3:22,N,28987,.05,+,
76,Thursday Jun 30,boxscore,CHC,,CIN,W,15,7,,30-46,4,13.0,Hendricks,Ashcraft,,3:14,N,32318,.06,++,
77,Friday Jul 1,boxscore,CHC,,BOS,W,6,5,,31-46,3,13.0,Hughes,Robles,Robertson,3:31,D,34931,.08,+++,
78,Saturday Jul 2,boxscore,CHC,,BOS,W,3,1,,32-46,3,12.0,Leiter,Winckowski,Robertson,2:48,N,40298,.09,++++,
79,Sunday Jul 3,boxscore,CHC,,BOS,L,2,4,11,32-47,3,13.0,Diekman,Wick,,4:25,D,40185,.10,-,
80,Monday Jul 4,boxscore,CHC,@,MIL,L-wo,2,5,10,32-48,4,14.0,Boxberger,Effross,,3:29,D,41981,.10,--,
81,Tuesday Jul 5,boxscore,CHC,@,MIL,W,8,3,,33-48,4,13.0,Swarmer,Alexander,,3:03,N,30561,.07,+,
82,Wednesday Jul 6,boxscore,CHC,@,MIL,W,2,1,,34-48,3,12.0,Givens,Hader,Robertson,3:13,D,32696,.12,++,
83,Thursday Jul 7,boxscore,CHC,@,LAD,L,3,5,,34-49,3,12.5,Gonsolin,Leiter,Vesia,2:55,N,52072,.12,-,
84,Friday Jul 8,boxscore,CHC,@,LAD,L-wo,3,4,10,34-50,3,13.5,Phillips,Wick,,3:01,N,44158,.09,--,
85,Saturday Jul 9,boxscore,CHC,@,LAD,L,2,4,,34-51,4,13.5,Kershaw,Wick,Kimbrel,2:41,N,45198,.06,---,
86,Sunday Jul 10,boxscore,CHC,@,LAD,L,9,11,,34-52,4,13.5,Bickford,Leiter,Graterol,3:59,D,41824,.06,----,
87,Tuesday Jul 12,boxscore,CHC,,BAL,L,2,4,,34-53,4,14.5,Lyles,Sampson,López,2:54,N,31079,.04,-----,
88,Wednesday Jul 13,boxscore,CHC,,BAL,L,1,7,,34-54,4,14.5,Watkins,Steele,,3:11,N,29529,.03,------,
89,Thursday Jul 14,boxscore,CHC,,NYM,L,0,8,,34-55,4,15.5,Carrasco,Thompson,Williams,3:01,N,34051,.03,-------,
90,Saturday Jul 16 (1),boxscore,CHC,,NYM,L,1,2,11,34-56,4,15.5,Ottavino,Givens,Díaz,3:46,D,39219,.02,--------,2022-07-15 (Rain)
91,Saturday Jul 16 (2),boxscore,CHC,,NYM,L,3,4,10,34-57,4,15.5,López,Givens,,3:33,N,34366,.02,---------,
92,Sunday Jul 17,boxscore,CHC,,NYM,W,3,2,,35-57,4,14.5,Wick,Smith,Robertson,3:09,D,34424,.01,+,
93,Friday Jul 22,boxscore,CHC,@,PHI,W,15,2,,36-57,4,14.5,Steele,Gibson,,3:28,N,27775,.01,++,
94,Saturday Jul 23,boxscore,CHC,@,PHI,W,6,2,10,37-57,4,14.5,Robertson,Alvarado,,3:36,N,38542,.02,+++,
95,Sunday Jul 24,boxscore,CHC,@,PHI,W,4,3,,38-57,4,14.5,Smyly,Falter,Robertson,2:50,D,29079,.02,++++,
96,Monday Jul 25,boxscore,CHC,,PIT,W,3,2,,39-57,4,13.5,Givens,De Los Santos,Effross,2:52,N,37342,.03,+++++,
97,Tuesday Jul 26,boxscore,CHC,,PIT,W,4,2,,40-57,3,13.5,Thompson,Wilson,Givens,2:30,D,30978,.04,++++++,
98,Thursday Jul 28,boxscore,CHC,@,SFG,L,2,4,,40-58,3,14.5,Wood,Steele,Doval,3:00,N,32259,.04,-,
99,Friday Jul 29,boxscore,CHC,@,SFG,W,4,2,,41-58,3,14.5,Stroman,Cobb,,3:17,N,30376,.03,+,
100,Saturday Jul 30,boxscore,CHC,@,SFG,L,4,5,,41-59,3,15.5,Rogers,Smyly,Leone,3:06,N,40971,.04,-,
101,Sunday Jul 31,boxscore,CHC,@,SFG,L,0,4,,41-60,3,15.5,Rodón,Sampson,,2:58,D,33622,.02,--,
102,Tuesday Aug 2,boxscore,CHC,@,STL,L,0,6,,41-61,4,15.5,Wainwright,Thompson,,2:37,N,44344,.02,---,
103,Thursday Aug 4 (1),boxscore,CHC,@,STL,L-wo,3,4,,41-62,5,15.5,Helsley,Uelmen,,2:51,D,41734,.02,----,2022-08-03 (Rain)
104,Thursday Aug 4 (2),boxscore,CHC,@,STL,L,2,7,,41-63,5,15.5,Hicks,Castro,,3:08,N,44669,.01,-----,
105,Friday Aug 5,boxscore,CHC,,MIA,W,2,1,,42-63,4,15.5,Wick,Floro,,3:20,D,35689,.00,+,
106,Saturday Aug 6,boxscore,CHC,,MIA,W,4,0,,43-63,3,15.5,Smyly,López,,2:46,D,36787,.00,++,
107,Sunday Aug 7,boxscore,CHC,,MIA,L,0,3,,43-64,5,16.5,Luzardo,Sampson,Scott,2:36,D,30177,.01,-,
108,Monday Aug 8,boxscore,CHC,,WSN,W,6,3,,44-64,3,16.0,Thompson,Sánchez,Wick,2:48,N,30904,.00,+,
109,Tuesday Aug 9,boxscore,CHC,,WSN,L,5,6,,44-65,3,16.0,Finnegan,Leiter,Edwards,3:17,N,37193,.01,-,
110,Wednesday Aug 10,boxscore,CHC,,WSN,W,4,2,,45-65,3,16.0,Rucker,Cishek,Wick,2:45,D,29019,.00,+,
111,Thursday Aug 11,boxscore,CHC,@,CIN,W,4,2,,46-65,3,15.0,Smyly,Lodolo,Wick,3:21,N,7823,.00,++,
112,Saturday Aug 13,boxscore,CHC,@,CIN,W,7,2,,47-65,3,14.5,Newcomb,Ashcraft,,3:20,N,33301,.00,+++,
113,Sunday Aug 14,boxscore,CHC,@,CIN,L,5,8,,47-66,3,15.5,Kuhnel,Espinoza,Díaz,3:29,D,23959,.01,-,
114,Monday Aug 15,boxscore,CHC,@,WSN,L,4,5,,47-67,3,16.0,Edwards,Hughes,Finnegan,2:59,N,25467,.00,--,
115,Tuesday Aug 16,boxscore,CHC,@,WSN,W,7,5,11,48-67,3,16.0,Hughes,Arano,Leiter,3:47,N,26362,.00,+,
116,Wednesday Aug 17,boxscore,CHC,@,WSN,W,3,2,,49-67,3,16.0,Uelmen,McGee,Wick,2:56,D,28302,.00,++,
117,Thursday Aug 18,boxscore,CHC,@,BAL,W,3,2,,50-67,3,16.0,Sampson,Watkins,Hughes,3:03,D,19454,.00,+++,2022-06-08 (Rain)
118,Friday Aug 19,boxscore,CHC,,MIL,W,8,7,,51-67,3,16.0,Rucker,Milner,Hughes,2:54,D,39962,.01,++++,
119,Saturday Aug 20,boxscore,CHC,,MIL,W-wo,6,5,11,52-67,3,16.0,Uelmen,Strzelecki,,3:51,D,35994,.01,+++++,
120,Sunday Aug 21,boxscore,CHC,,MIL,L,2,5,,52-68,3,17.0,Suter,Wick,Rogers,3:04,D,34525,.01,-,
121,Monday Aug 22,boxscore,CHC,,STL,L,0,1,,52-69,3,18.0,Montgomery,Smyly,,2:16,N,29719,.00,--,
122,Tuesday Aug 23 (1),boxscore,CHC,,STL,W,2,0,,53-69,3,18.0,Rucker,Wainwright,Hughes,3:09,D,27273,.00,+,
123,Tuesday Aug 23 (2),boxscore,CHC,,STL,L,3,13,,53-70,3,18.0,Woodford,Sampson,,3:15,N,28163,.00,-,
124,Wednesday Aug 24,boxscore,CHC,,STL,W,7,1,,54-70,3,17.0,Wick,Mikolas,,2:46,N,32012,.00,+,
125,Thursday Aug 25,boxscore,CHC,,STL,L,3,8,,54-71,3,18.0,Hudson,Stroman,,2:52,D,28803,.00,-,
126,Friday Aug 26,boxscore,CHC,@,MIL,W,4,3,10,55-71,3,17.0,Newcomb,Williams,Rodríguez,3:16,N,33549,.00,+,
127,Saturday Aug 27,boxscore,CHC,@,MIL,L,0,7,,55-72,3,18.0,Rogers,Wick,,3:04,N,40901,.00,-,
128,Sunday Aug 28,boxscore,CHC,@,MIL,L,7,9,,55-73,3,19.0,Lauer,Newcomb,Williams,3:24,D,39035,.00,--,
129,Monday Aug 29,boxscore,CHC,@,TOR,L-wo,4,5,11,55-74,3,20.0,García,Leiter,,3:43,N,26473,.00,---,
130,Tuesday Aug 30,boxscore,CHC,@,TOR,L,3,5,,55-75,3,20.0,Gausman,Little,Romano,3:03,N,33759,.00,----,
131,Wednesday Aug 31,boxscore,CHC,@,TOR,W,7,5,,56-75,3,20.0,Rodríguez,White,Wick,3:07,N,28572,.00,+,
132,Friday Sep 2,boxscore,CHC,@,STL,L,0,8,,56-76,3,21.0,Montgomery,Sampson,,3:06,N,44491,.00,-,
133,Saturday Sep 3,boxscore,CHC,@,STL,L,4,8,,56-77,3,22.0,Wainwright,Smyly,,3:02,N,47816,.00,--,
134,Sunday Sep 4,boxscore,CHC,@,STL,L,0,2,,56-78,3,23.0,Mikolas,Hughes,Helsley,2:22,D,46642,.00,---,
135,Tuesday Sep 6,boxscore,CHC,,CIN,W,9,3,,57-78,3,22.5,Wesneski,Gibaut,,3:08,N,27600,.00,+,
136,Wednesday Sep 7,boxscore,CHC,,CIN,L,1,7,,57-79,3,23.5,Minor,Assad,,2:54,N,27945,.00,-,
137,Thursday Sep 8,boxscore,CHC,,CIN,L,3,4,,57-80,3,23.5,Díaz,Leiter,Gibaut,3:14,D,23910,.00,--,
138,Friday Sep 9,boxscore,CHC,,SFG,W,4,2,,58-80,3,22.5,Smyly,Rodón,Hughes,2:52,D,31309,.00,+,
139,Saturday Sep 10,boxscore,CHC,,SFG,L,2,5,,58-81,3,23.5,Webb,Stroman,Doval,2:43,D,40086,.00,-,
140,Sunday Sep 11,boxscore,CHC,,SFG,L,2,4,,58-82,3,24.5,Littell,Wesneski,Doval,3:21,N,30004,.00,--,
141,Monday Sep 12,boxscore,CHC,@,NYM,W,5,2,,59-82,3,24.0,Assad,Bassitt,Hughes,3:09,N,28081,.00,+,
142,Tuesday Sep 13,boxscore,CHC,@,NYM,W,4,1,,60-82,3,23.0,Sampson,deGrom,,2:55,N,26435,.00,++,
143,Wednesday Sep 14,boxscore,CHC,@,NYM,W,6,3,,61-82,3,23.0,Smyly,Peterson,Leiter,3:14,N,28522,.00,+++,
144,Friday Sep 16,boxscore,CHC,,COL,W,2,1,,62-82,3,22.5,Stroman,Márquez,Rodríguez,2:10,D,31775,.00,++++,
145,Saturday Sep 17,boxscore,CHC,,COL,L,1,3,,62-83,3,24.0,Estévez,Alzolay,Bard,2:48,D,34530,.00,-,
146,Sunday Sep 18,boxscore,CHC,,COL,L,3,4,,62-84,3,24.0,Feltner,Assad,Bard,3:07,D,35627,.00,--,
147,Monday Sep 19,boxscore,CHC,@,MIA,L,3,10,,62-85,3,24.5,Cabrera,Miley,,2:57,N,8315,.00,---,
148,Tuesday Sep 20,boxscore,CHC,@,MIA,W,2,1,,63-85,3,23.5,Alzolay,Okert,Hughes,2:48,N,7972,.00,+,
149,Wednesday Sep 21,boxscore,CHC,@,MIA,W,4,3,,64-85,3,22.5,Thompson,Okert,,2:47,N,8753,.00,++,
150,Thursday Sep 22,boxscore,CHC,@,PIT,W,3,2,,65-85,3,22.5,Wesneski,Keller,Leiter,3:04,N,9166,.00,+++,
151,Friday Sep 23,boxscore,CHC,@,PIT,W,6,5,,66-85,3,22.5,Rodríguez,Ramírez,Uelmen,3:33,N,11987,.00,++++,
152,Saturday Sep 24,boxscore,CHC,@,PIT,L,0,6,,66-86,3,22.5,Oviedo,Miley,,2:26,N,17273,.00,-,
153,Sunday Sep 25,boxscore,CHC,@,PIT,W,8,3,,67-86,3,21.5,Sampson,Ortiz,Hughes,3:08,D,16192,.00,+,
154,Tuesday Sep 27,boxscore,CHC,,PHI,W,2,1,,68-86,3,21.5,Stroman,Brogdon,Rodríguez,2:15,N,32069,.00,++,
155,Wednesday Sep 28,boxscore,CHC,,PHI,W,4,2,,69-86,3,20.5,Wesneski,Nola,Rodríguez,2:59,N,29368,.00,+++,
156,Thursday Sep 29,boxscore,CHC,,PHI,W,2,0,,70-86,3,20.0,Assad,Suárez,Thompson,2:55,D,23425,.00,++++,
157,Friday Sep 30,boxscore,CHC,,CIN,W,6,1,,71-86,3,20.0,Sampson,Ashcraft,,2:29,D,24297,.00,+++++,
158,Saturday Oct 1,boxscore,CHC,,CIN,W,2,1,,72-86,3,20.0,Miley,Law,Hughes,2:32,D,31256,.00,++++++,
159,Sunday Oct 2,boxscore,CHC,,CIN,W,8,1,,73-86,3,19.0,Stroman,Anderson,,2:53,D,30029,.00,+++++++,
160,Monday Oct 3,boxscore,CHC,@,CIN,L,1,3,,73-87,3,19.0,Greene,Wesneski,Díaz,2:31,N,11291,.00,-,
161,Tuesday Oct 4,boxscore,CHC,@,CIN,L-wo,2,3,,73-88,3,20.0,Díaz,Hughes,,2:52,N,13738,.00,--,
162,Wednesday Oct 5,boxscore,CHC,@,CIN,W,15,2,,74-88,3,19.0,Alzolay,Ashcraft,,3:20,D,12437,.00,+,
